funded_amnt,loan_term_year,int_rate,grade_code,purpose_code,addr_state_code,home_ownership_code,annual_inc,dti,revol_util,pub_rec_bankruptcies,repaid,total_pymnt
5000,3,9.62,1,12,4,4,17720,12.19,42.2,0,1,5801.998271
6875,3,6.54,0,11,4,0,95000,1.11,7.4,0,1,7261.198496267199
5625,3,6.91,0,2,4,4,75000,14.35,83.5,0,1,6244.473224
3800,3,6.54,0,2,5,0,35000,17.97,51.2,0,1,4198.349392
2850,3,6.54,0,2,0,4,115000,11.07,45.4,0,1,3020.774596
7500,3,6.54,0,11,0,0,100000,9.66,32.3,0,1,8050.828583
3450,5,9.99,1,9,0,4,70000,11.81,25.6,0,0,1679
2150,5,14.83,3,2,4,4,120000,6.16,57.9,0,1,2819.0778305102003
6275,3,6.91,0,2,5,3,135000,15.64,26,0,1,6966.934391963101
7050,5,12.98,2,8,0,0,140000,4.26,0.2,0,1,9619.300001
7375,5,17.43,4,6,4,4,140000,5.25,40.8,0,1,7482.156249984001
5675,3,6.54,0,6,4,4,66500,5.79,2.4,0,1,6265.774115
5900,3,6.17,0,2,0,4,119000,6.94,64.8,0,1,6308.440043480499
6325,3,6.54,0,4,3,0,130000,5.92,0.2,0,1,6983.339931
9450,3,6.54,0,2,4,4,95000,4.74,47.5,0,1,10438.45039
9575,5,13.35,2,2,0,0,65000,4.62,38.2,0,1,13089.16002
3775,3,6.17,0,2,0,4,50000,15.48,49.7,0,1,4006.696782
9050,5,13.72,2,2,1,4,71000,24.05,78.1,0,1,12570.23
6900,3,6.91,0,2,4,3,40000,11.64,27,0,1,7435.972324
3250,3,6.54,0,2,1,4,35000,4.77,38,0,1,3617.850666866507
3850,3,5.79,0,2,1,3,45996,15.91,18.6,0,1,4203.37394
6300,3,5.79,0,6,5,0,80000,3.19,7,0,1,6727.809785
7025,3,6.54,0,2,4,4,36500,15.32,32,0,0,5386
7625,3,6.54,0,5,4,0,74000,5.03,15.4,0,1,8383.480018
6800,3,6.54,0,1,4,4,54000,16.04,46.7,0,0,1459.78
1900,5,9.99,1,2,1,4,42000,23.06,53.9,0,1,2048.842389
6525,5,16.32,4,11,3,0,325000,6.4,70.9,0,1,7599.360744098599
7050,3,8.88,1,2,2,4,80000,9.43,79.1,0,1,8057.273347
6675,3,6.54,0,2,4,3,75000,16.78,29.3,0,1,7320.511111373498
4850,5,9.99,1,2,3,0,58000,18.17,28.7,0,0,1133.33
8000,3,10.36,1,1,5,0,85000,13.91,74.1,0,1,9341.99164
5975,3,14.46,3,9,0,4,52000,19.52,81.9,1,1,7375.57714
2475,3,6.54,0,2,4,4,75800,13.41,0,0,1,2732.327992
4575,5,15.57,3,2,0,0,62400,13.58,83,0,1,6612.530158066299
7050,5,12.23,2,1,4,3,33664,17.4,82.3,0,0,630.6
5625,5,20.03,6,2,4,4,69200,22.91,86.8,0,1,8346.278472270502
3075,3,6.17,0,6,4,0,30000,0,0,0,1,3327.06108
4725,3,6.54,0,2,0,4,27600,13.61,51.8,0,1,5056.5936
8875,5,17.43,4,11,3,0,90000,10.84,18.3,0,1,12072.32852
8225,3,6.54,0,2,4,4,77000,10.16,80.5,0,1,9080.90129
4600,5,9.99,1,2,0,0,130000,18.59,40.7,0,1,5862.717952
8125,5,13.35,2,1,0,0,50000,6.02,84.2,0,0,5589.9
5850,3,5.79,0,2,0,4,70000,20.91,72.9,0,1,6386.935139435102
1075,3,5.79,0,6,1,4,38000,5.24,25.2,0,1,1173.694788
11500,3,14.46,3,1,0,4,36000,17.23,92,0,1,13591.39664
1675,3,6.54,0,2,1,4,46300,16.07,42.1,0,1,1798.009852
2375,3,9.25,1,1,0,4,71004,8.4,80.2,0,1,2729.002392
7300,3,9.99,1,2,0,0,65000,19.83,37,0,0,6253.060000000006
10000,3,12.98,2,2,2,0,53004,20.09,42.5,0,1,12127.47473
7575,3,6.54,0,2,0,0,81500,14.46,61.1,0,1,8328.561015
5000,5,9.99,1,9,5,4,36000,13.03,26.9,0,0,1423.740000000004
25000,5,16.32,4,2,0,0,200004,21.08,80.5,0,1,35686.858850991805
3700,3,9.25,1,7,1,4,36000,11.4,34,0,1,4251.52043
20000,3,20.4,6,2,0,4,50000,12.86,99.6,0,0,5306.789999999956
4200,5,12.23,2,1,0,0,125000,7.68,27.6,0,1,5073.181037
1675,3,6.54,0,2,0,4,60000,4.26,54.1,0,1,1747.67985
3000,3,13.35,2,2,4,4,20004,10.14,94.4,0,1,3657.402298
18200,5,14.83,3,1,2,0,53000,23.57,30.6,0,0,12346.09
8000,3,14.09,3,4,2,4,300000,7.68,96.2,0,1,8149.770184
6000,3,5.79,0,2,3,0,90000,16.13,55.4,0,1,6550.705124
15000,3,6.17,0,2,1,4,49812,20.38,31.7,0,1,16262.065570483495
25000,3,10.36,1,2,3,4,50004,16.32,53.2,0,0,21529.41000000001
2000,3,6.91,0,4,4,4,35416,20.3,51.4,1,1,2142.409525
12500,3,6.54,0,2,0,4,84000,9.63,80.2,0,1,13779.90737
15000,5,12.61,2,1,0,0,105000,6.39,74.9,0,1,20194.80002
6200,3,12.23,2,1,2,4,28800,12.17,49.8,0,1,6325.1749357978015
13000,3,8.88,1,2,5,0,121000,9.83,31.7,0,1,14127.35786
5000,3,9.62,1,4,1,0,145000,1.6,79.5,0,1,5567.375230084301
6000,3,6.54,0,2,0,3,19200,12.31,10.3,0,1,6624.394607820299
18000,5,17.06,4,2,1,3,46000,14.5,93.2,0,1,18256.04
25000,3,13.35,2,2,4,0,200000,9.18,49,0,1,29999.866310024903
20000,3,14.09,3,6,5,4,57000,1.68,5.1,0,1,24641.87397
12000,5,14.46,3,2,1,0,82000,2.37,94.6,0,0,3369.03
7200,3,12.61,2,1,0,4,32000,13.73,57.3,0,1,8575.766571
10000,3,8.88,1,0,2,0,81000,0.55,2.7,1,1,10580.00058
19000,3,6.54,0,7,0,4,71000,2.21,26.9,0,1,20301.52805
8000,3,12.61,2,2,2,4,95004,14.29,73.5,0,1,9289.743249
2500,3,16.69,4,2,0,4,27024,5.24,49.42496606164201,0,1,3197.342651
7000,3,9.99,1,12,3,4,37000,23.77,71.3,0,1,8130.551863054499
12000,5,8.88,1,2,3,4,76000,20.38,16.4,0,1,14903.99999
5500,5,10.36,1,2,3,0,58000,19.47,24.1,0,1,6146.022673
6000,3,5.42,0,2,1,0,90000,16.59,17,0,1,6515.367404404698
8000,3,6.54,0,2,2,4,35004,5.31,36.1,0,1,8588.729490756401
22400,5,14.46,3,2,1,0,70000,9,92.7,0,1,29451.65125
25000,3,15.95,4,2,3,0,140000,10.19,68.6,0,1,26722.39252
8000,5,14.46,3,2,3,3,35004,2.74,60.2,0,1,10963.58522
10000,5,16.69,4,1,1,0,48000,23.65,76.2,1,1,14679.98
1500,3,6.54,0,1,2,0,61800,20.06,46.5,0,1,1656.081779
10000,3,5.79,0,6,1,0,55000,14.03,15.1,0,0,5458.86
8000,3,12.98,2,2,3,0,110000,8.97,53,0,1,9562.835440796303
20000,3,8.88,1,1,0,4,75000,14.29,75.5,0,1,22856.02901
10000,3,6.54,0,13,0,4,26400,2.18,14.5,0,1,11040.61483
6000,5,14.83,3,2,0,4,63000,10.93,69.2,0,1,7768.388201
10500,5,16.69,4,13,0,0,60000,2.64,98.4,0,1,13916.44413
17600,5,15.57,3,1,5,4,50000,21.46,72.6,0,1,24667.90944
20000,3,6.54,0,4,0,0,86000,3.81,36.8,0,1,22061.39249
24000,3,6.17,0,2,0,0,105000,10.65,36.1,0,1,26351.23752
4200,5,17.06,4,2,0,4,38400,15.91,68.8,0,1,4668.653465
5500,5,14.46,3,1,1,4,65000,10.63,82.7,0,0,373.96
10000,3,6.91,0,2,3,4,72000,4.37,28.4,0,1,10373.61291
8000,5,15.2,3,1,4,4,60000,16.14,52.4,0,1,11348.770000002598
14400,3,13.35,2,2,0,4,100000,11.46,95.8,0,1,17154.33907
15000,5,17.06,4,11,4,4,95000,3.83,49.7,0,1,19146.279105452395
9400,5,16.32,4,2,0,4,100000,8.87,77.8,0,1,10884.67447
13200,3,6.17,0,2,1,4,28000,5.91,14.4,0,1,14281.85666
6000,3,6.17,0,2,4,4,66000,13.6,47.4,0,1,6603.16139
11500,3,14.46,3,6,0,4,25200,13.71,62.6,0,0,2405.29
9200,5,14.83,3,9,1,3,30000,19.28,66.6,0,0,1480.18
8400,5,15.57,3,2,0,4,48000,11.45,77.3,0,1,8957.655507
6000,3,8.88,1,1,3,0,52000,12.18,14.2,0,1,6724.295105294102
9700,3,14.09,3,2,0,4,88000,9.52,52.6,0,1,11125.48317
25000,5,13.72,2,2,1,0,83800,18.92,61.6,0,1,34684.86
8000,5,12.61,2,4,0,0,78996,22.38,44.5,0,1,10723.100000001605
10000,3,5.79,0,2,0,4,27996,9.52,27.1,0,1,10917.79008
9250,3,6.54,0,2,1,4,24000,21.75,44.1,0,1,10211.64815
10750,5,14.83,3,6,5,4,25044,14.47,42.8,0,1,15286.824588431102
7000,3,13.35,2,2,0,4,30000,24.76,55.1,0,1,7921.720505762199
8000,5,12.23,2,11,4,4,80000,7.32,83.3,0,1,10748.64
12000,3,5.79,0,1,1,0,185000,5.96,12.4,0,1,13096.21976
4900,3,13.72,2,9,4,4,21600,10.94,53.1,0,1,6005.397216009002
20000,3,6.91,0,2,0,4,55000,24.65,31.8,0,1,21486.70115
20000,3,6.54,0,2,0,4,140000,4.09,26.2,0,1,22080.44382
10000,3,6.17,0,9,0,4,54000,19.22,25.3,0,1,10840.63612
25000,3,12.23,2,2,3,4,160000,8.17,24.3,0,1,29992.97339
4400,3,14.09,3,2,1,4,24000,19.55,51.5,0,1,4845.988581
5600,3,12.61,2,1,4,4,68515,2.07,32.2,0,1,6755.032488960699
10500,5,13.72,2,0,0,0,86400,9.67,95.1,0,1,13122.27938
20000,5,16.32,4,2,1,4,56004,22.07,90.7,0,1,29411.13492701444
8500,3,6.17,0,2,0,0,28000,9.99,33.1,0,1,9080.936874
8000,3,14.09,3,9,4,0,96000,0.72,52,0,1,9856.182857981095
5000,3,6.54,0,2,4,0,60000,20.18,62.9,0,1,5520.209047
10000,5,9.62,1,4,2,0,119400,15.97,8.1,0,1,11394.75542
25000,5,17.06,4,2,0,0,118000,14.97,86.7,0,0,29810.12
12000,3,9.99,1,2,0,4,83000,17.82,75,0,1,13934.65699
20000,5,12.23,2,11,3,4,195000,6.46,66,0,1,26832.951389447204
14000,3,6.91,0,2,3,4,63000,8.29,23,0,1,15541.342751933798
9000,3,13.35,2,2,0,4,56000,10.99,88.9,1,1,10250.90665
4000,3,12.61,2,2,0,4,50000,13.68,65.6,0,1,4665.532455
8400,3,12.98,2,2,0,4,57996,12.29,8.4,0,1,9067.713583
8000,3,13.35,2,2,4,4,90000,5.33,86.5,0,1,9753.161907
18000,3,6.54,0,2,0,0,110000,3.77,41.8,0,1,19872.54237
7000,3,12.23,2,1,5,4,49500,10.84,95.4,0,1,8398.365736
7300,5,9.62,1,2,5,0,65000,21.84,25.5,0,1,9224.389258
6000,3,12.61,2,1,0,4,408000,2.82,42.5,0,1,7237.506613
20000,5,18.91,5,2,5,4,63000,20.7,70.8,0,0,9250.999999999996
12800,5,14.83,3,2,5,0,84132,14.23,88.9,0,1,18201.92622
12000,3,5.79,0,4,1,0,77004,11.27,4.4,0,1,13090.96858
4900,3,6.17,0,0,5,4,25200,3.71,3.3,0,1,5290.45624
10000,3,5.79,0,2,4,4,55000,20.23,69.9,0,1,10787.67422
6000,3,9.99,1,2,5,0,110000,20.56,79.9,0,1,6269.08964
5575,3,6.54,0,8,1,0,97781,17.59,69.8,0,1,6154.958726584002
3500,3,6.17,0,0,0,4,24000,6.55,0,0,1,3709.789926
3000,5,13.72,2,2,0,4,14400,3.83,37.5,0,1,4124.559998
2500,3,13.72,2,4,0,4,95000,22.95,97.3,0,1,3063.735281
20400,3,6.54,0,2,1,4,50000,20.62,32.8,0,1,22428.85987
3000,3,12.98,2,12,4,4,30000,1,0,0,1,3357.6548356616136
12000,3,14.46,3,2,0,4,75000,11.25,68.8,0,1,14863.784894982096
13000,3,6.54,0,1,0,4,61211,23.17,44.4,0,1,14352.4079
4500,3,5.79,0,2,1,4,50000,18.91,36.8,0,0,3413.44
18000,5,19.29,5,2,5,0,200000,20.22,94.5,0,1,28188.28705
15000,3,17.06,4,13,4,4,55000,1.7,27.8,0,1,15237.82299
18000,3,14.46,3,2,5,0,62000,23.85,94.7,0,1,21901.89491
10000,3,10.36,1,13,0,4,50000,1.44,88.6,0,1,11620.63483
12800,3,6.54,0,1,0,0,85000,11.75,48.2,0,1,14131.488703256598
14400,3,5.79,0,9,4,0,145000,7.69,9.4,0,1,15721.48627
10000,5,13.72,2,2,4,0,70000,24.72,63.8,0,1,13362.39817
18000,3,5.79,0,2,0,4,175000,13.54,16.9,0,1,19651.856940517104
12000,3,5.79,0,9,5,4,30000,23.52,7.4,0,1,13101.224035427202
7875,3,9.99,1,7,0,0,290000,5.33,43.3,0,1,8601.055363
4000,3,5.42,0,11,4,0,72500,8.33,14.1,0,1,4069.94
17000,3,8.88,1,2,4,4,72194,15.18,49.7,0,1,19054.74455
20000,5,18.17,5,1,0,0,120000,9.72,97.3,0,1,23678.39621
19000,3,6.91,0,2,4,0,104000,15.77,31.2,0,1,20412.40031
7000,5,18.17,5,2,1,4,49000,2.35,81.9,0,0,4631.35
2000,3,13.72,2,9,4,4,51996,17.72,79.3,0,1,2450.998896
12000,3,6.91,0,2,0,0,97000,10,60.8,0,1,13321.2279
4800,3,13.35,2,2,5,4,26085,14.72,77.2,0,1,5850.280966198199
6000,3,5.42,0,0,4,0,70000,8.07,7.5,0,1,6515.019806986203
20000,3,6.54,0,2,0,4,156000,6.42,0.2,0,1,22047.612195208203
5000,3,14.09,3,7,4,3,120000,1.25,80.1,0,1,6120.448071
3000,5,14.83,3,9,4,4,42000,14.09,36.7,0,1,4265.929998
10000,5,16.69,4,2,5,0,45000,23.39,69.7,0,1,14519.69724
5000,3,9.99,1,0,2,0,130000,12.54,8.4,0,1,5807.810489
15000,3,6.17,0,4,2,0,96300,20.11,15.8,0,1,16159.197026798702
3250,5,14.83,3,1,0,4,23000,23.43,83.7,1,1,4621.58503
7000,3,12.98,2,13,1,4,60000,19.8,82.8,0,0,4465.060000000002
24000,3,6.54,0,8,1,0,160000,9.23,1.9,0,1,26496.714960227204
25000,5,14.46,3,2,4,4,97920,13.46,43.8,0,0,12254.3
7000,3,14.09,3,2,3,0,40000,15.18,22.3,0,1,8382.172270222603
12000,5,9.99,1,8,0,4,180000,12.41,56.3,0,1,15294.251280286302
5000,3,12.61,2,1,0,4,70000,24.26,62.8,0,0,5576.58
10000,3,6.54,0,2,0,0,78000,15.38,51.4,0,1,10055.16
20000,3,6.91,0,2,5,0,115000,8.13,41.2,0,1,22077.2867
24000,3,9.25,1,2,2,4,125004,10.03,34.5,0,1,26714.67813
12000,3,14.46,3,2,1,4,65000,17.54,82.3,0,1,14864.04298
9800,3,10.36,1,9,5,0,102000,13.24,91.8,0,1,11444.09035
3500,3,8.88,1,4,4,4,55000,4.19,0,0,1,3999.938939
1400,5,18.54,5,2,4,3,51000,23.32,99.5,0,0,488.73
4000,5,13.35,2,2,3,4,30000,19.32,62.1,0,1,5246.947012
8000,3,6.91,0,13,0,4,18000,1,1.4,0,1,8605.583306
7000,3,9.99,1,6,5,3,81000,4.4,39.4,0,1,8130.824297415799
10000,3,6.91,0,2,0,4,52000,21.81,47.1,0,1,11101.1126
15000,3,15.57,3,11,4,4,85000,2.84,40.5,0,1,18687.29078
9600,5,9.25,1,7,1,0,51600,15.95,61.3,0,0,4746.32
6000,3,5.42,0,9,3,4,86000,7.66,7.7,0,1,6515.052016
20000,3,6.91,0,9,2,4,98000,0.92,13.5,0,1,22128.73109
7000,3,9.25,1,2,1,4,84000,4.33,32.6,0,0,1624.550000000129
10000,3,6.17,0,1,0,4,60000,18.94,67.8,0,1,10980.123744075096
5000,3,12.61,2,2,0,4,24000,13.4,51.6,0,1,5901.042193
25000,3,16.32,4,2,0,0,85000,22.48,90.9,0,0,13294.68
4800,3,6.54,0,2,4,4,60000,5.08,24.4,0,1,5294.55164
25000,3,9.99,1,9,0,4,120000,6.75,10.1,0,1,28609.36098
10000,3,5.79,0,2,4,4,30000,14.28,15.7,0,1,10917.81105
6300,3,9.62,1,7,2,0,60000,13,39.1,0,1,7132.669927
5750,5,9.99,1,0,2,0,78000,15.34,43.7,0,1,6805.4629
25000,3,9.62,1,4,5,0,83000,14.08,2.5,0,1,28284.0182
10000,3,9.99,1,4,5,0,51000,3.29,10.9,0,1,11615.39005
10000,3,6.91,0,9,4,0,62000,15.1,24.3,0,1,11006.084490954408
15675,3,6.54,0,2,2,4,63000,18.76,54.6,0,1,17137.212631686598
25000,3,10.36,1,2,5,0,85000,24.56,44.1,0,1,28748.87109026381
15000,5,17.43,4,2,0,4,55404,14.53,71.7,0,1,21236.56192
10000,3,6.54,0,4,1,4,83000,17.05,53.5,0,1,11040.416624296004
4000,3,5.79,0,0,5,0,75000,10.75,32.9,0,1,4307.160638
2000,3,6.54,0,1,0,4,26400,20.41,36.5,0,1,2208.1368914785003
10000,3,13.35,2,13,5,4,54000,12.47,40.3,0,1,12029.244746390395
6000,3,10.36,1,1,3,4,60000,19.44,74,0,1,6947.964846
11000,3,6.91,0,2,0,0,126000,12.27,58.8,0,1,12124.93647
14000,3,5.79,0,7,0,0,150000,6.66,11.4,0,1,15284.82695
11500,3,6.91,0,2,0,0,72000,15.32,32.3,0,1,12766.24647
12700,5,12.98,2,1,1,0,74800,17.9,90.7,0,1,17338.23997
10000,3,14.83,3,2,5,0,78652,23.07,85.4,1,1,12480.852340170672
6000,3,5.79,0,0,4,0,51000,1.37,11.6,0,1,6550.66405
10000,5,9.62,1,2,5,0,111000,13.82,28.1,0,1,12637.203367430198
8000,5,9.99,1,4,0,0,75000,4.99,12.6,0,1,10193.28
20000,5,6,4,7,0,4,73000,15.34,87.7,0,1,29112.59594
4600,5,16.69,4,11,0,4,20000,7.92,96.1,0,1,4851.78058
24000,3,9.25,1,1,5,4,105000,15.59,79.7,0,1,25352.73399
15800,3,13.72,2,4,2,0,36000,15.1,5,0,1,19364.58877
3100,3,13.35,2,2,5,4,31200,24.85,78.2,0,1,3611.203647
14400,5,14.83,3,9,4,4,84996,22.07,94,0,1,15602.445177873702
12000,5,9.25,1,2,4,4,35000,3.63,14.4,0,1,15033.50732
2100,3,14.83,3,1,1,4,14400,18.75,85.3,0,1,2575.961957
5500,3,6.54,0,1,5,4,50000,22.27,43.4,0,1,6072.405201
7000,3,6.17,0,1,0,4,50400,15.45,14.9,0,1,7573.768119
10000,3,6.17,0,6,5,4,85000,15.39,9.1,0,1,10444.49442
10000,3,9.62,1,9,4,4,80004,10.59,67.4,0,1,10773.16034
16000,5,15.95,4,9,0,0,75000,16.4,85.2,0,1,23431.31999999856
18200,3,8.88,1,2,5,4,36000,22.03,48.6,0,1,20800.15926
7000,3,14.09,3,2,5,0,61240,13.38,86.3,0,1,8624.544387
9000,5,10.36,1,0,1,0,85000,20.34,62.6,0,0,578.49
1200,5,12.61,2,12,4,4,45530,4.56,71.1,0,1,1599.2358001992002
20000,3,6.54,0,2,3,4,120000,15.31,40.9,0,1,22080.635819056595
8200,5,9.25,1,0,1,3,27600,13.17,20.3,0,1,10272.833
10000,5,16.32,4,2,3,4,65004,11.54,40.7,0,1,14692.85854
5000,3,13.35,2,2,4,3,50000,19.08,41.8,0,1,6101.417896
15000,3,8.88,1,2,1,0,43000,13.59,78.2,0,1,17108.3988
25000,5,20.77,6,2,0,4,80000,21.7,73.5,0,1,39267.88209
6000,3,12.98,2,6,0,4,54000,11.93,50.4,0,1,7276.485015173386
25000,5,16.69,4,2,5,0,140000,9.93,81.5,0,1,35824.00852
6000,3,8.88,1,2,3,4,46500,13.94,82.4,0,1,6828.058028
13800,3,6.91,0,2,1,0,43000,11.16,81.8,0,1,14915.90389
6000,3,5.79,0,2,5,4,29496,21.52,28.4,0,1,6336.798741
7500,3,13.72,2,2,0,0,110000,8.39,22.1,0,1,9090.819953
23000,5,12.61,2,2,0,4,42132,12.87,40.2,0,1,29259.358610628296
2500,3,12.98,2,2,3,4,57000,3.52,80.4,0,1,3031.9077128309004
8000,5,13.72,2,2,1,0,50000,20.28,46,0,1,11069.939999998898
21250,3,6.91,0,1,2,4,51060,24.56,42.3,0,1,22190.21558
15000,5,20.03,6,2,5,0,65000,19.42,87.1,0,1,23040.47346
15000,3,6.54,0,2,0,0,150000,11.01,54.9,0,1,15783.99402
4000,5,13.72,2,9,0,0,36000,21.27,69.8,0,0,847.5
12000,3,9.99,1,1,0,4,93000,9.73,88.3,0,1,13929.083409846698
2000,3,12.61,2,1,5,4,33000,4.55,64.6,0,0,1590.830000000005
5000,3,8.88,1,2,5,4,304800,1.63,46.8,0,0,3160.96
22000,3,6.17,0,2,1,0,90996,17.46,32.3,0,1,24156.469792894703
4000,3,14.83,3,8,0,4,67200,22.09,98.7,0,1,4763.605945
12400,3,9.99,1,2,2,0,80000,17.13,63.3,0,1,14067.274252808702
1500,5,12.61,2,8,4,4,60000,16.56,81.2,0,1,1890.749785
2000,3,12.61,2,9,2,0,30000,0.4,38,0,1,2368.117093
7000,3,8.88,1,2,0,4,55000,7.61,61.3,0,1,7764.870263
12000,5,18.54,5,2,3,0,113000,15.99,98.6,0,1,17040.74407
8500,3,6.17,0,2,4,4,23000,22.9,43.7,0,0,5444.25
13200,3,12.23,2,2,0,4,76000,20.34,36.1,0,1,15715.022
15600,3,6.17,0,1,5,0,110000,2,0,0,1,16911.23662
12250,5,12.98,2,6,0,0,55500,10.01,29.6,0,1,15303.74791
5250,3,5.79,0,6,5,3,78000,16.29,19.6,0,1,5697.930555966999
12000,5,13.72,2,2,1,0,68004,19.55,41.6,0,1,15295.43851
9000,3,5.42,0,2,1,0,95000,2.06,9.4,0,1,9744.846807
15000,3,15.95,4,1,0,0,105000,11.3,89.6,0,1,17872.83023
20000,5,18.54,5,2,2,0,105000,17.25,79.8,0,1,30825.42
16750,3,14.09,3,2,3,4,39996,20.55,88.4,0,1,20570.49005
25000,3,9.99,1,2,0,4,90000,8.96,50,0,1,29037.586774681407
10750,3,6.17,0,2,0,0,80000,15.94,34.1,0,1,11462.55301
15000,3,6.17,0,8,4,4,60000,1.72,8.5,0,1,15077.27
10000,3,12.23,2,0,0,4,45000,5.89,84,0,1,11997.44423
7000,3,13.35,2,1,5,3,34000,24.74,33.5,0,1,8534.098716
15000,3,14.83,3,2,4,4,88000,17.32,4.85,0,1,18676.17798
22000,3,14.09,3,13,0,3,60000,9.06,22.9,0,1,26618.65921
4800,3,6.54,0,0,0,4,20400,10.94,10.1,0,1,5299.603226
6400,3,6.54,0,2,0,4,76644,19.41,34.7,0,1,6712.865691
8000,3,13.72,2,0,0,0,55000,12.92,70.5,0,1,9804.697289
5000,3,13.72,2,4,3,4,30000,7.24,75.5,0,1,6128.435671742295
3125,3,12.61,2,2,0,4,20400,20.53,77.4,0,1,3769.568353
15000,3,6.91,0,1,0,4,48000,9.7,37.8,0,1,16651.64683
15150,3,6.54,0,2,0,0,192000,6.5,0.1,0,1,16711.61355
14500,5,13.72,2,2,1,3,30000,17.88,60.2,0,1,14830.21602
4500,3,12.61,2,2,5,4,55362,23.12,19.8,0,0,4859.72
7500,5,17.06,4,13,1,4,30000,12.8,69.6,0,1,11198.0594
25000,3,9.99,1,1,2,4,48000,19.4,57.6,0,1,29037.95103
7000,5,13.35,2,1,4,4,45000,23.04,87.8,1,1,9631.67275
12000,3,6.91,0,2,5,0,40000,17.07,49.6,0,1,13246.863101769804
6950,3,5.79,0,1,0,4,53000,21.85,37,0,1,7587.892775
10000,5,9.62,1,4,2,0,50500,15.52,84.7,0,1,12455.38
25000,5,17.06,4,2,5,0,145000,20.57,84.8,0,1,37326.97716
13000,5,9.99,1,1,5,0,32000,19.73,29.4,0,1,16568.81576
12000,3,12.23,2,2,5,4,62500,14.82,69.3,0,1,14254.709684771398
5000,3,13.72,2,4,4,4,39996,4.65,46,0,1,6128.323525706192
2400,3,13.72,2,9,5,4,30000,12.88,86.6,0,1,2941.20396
15000,3,8.88,1,2,4,4,45000,10.48,42.8,0,1,16567.91717
15000,3,8.88,1,1,0,4,87000,11.03,65.5,0,0,8850.77
10800,3,10.36,1,2,3,0,78000,15.49,86.2,0,1,12611.80287
2500,5,18.17,5,8,0,4,52000,6.72,99.7,0,1,3491.807272
13000,3,8.88,1,2,3,3,24996,16.8,35.9,0,1,14627.23992
1000,3,10.36,1,1,0,0,73164,16.89,73.9,1,1,1093.902524
8400,3,13.72,2,2,5,4,55000,9.45,67.7,0,1,9926.078202
5500,3,10.36,1,7,2,4,12000,11.7,1.8,0,0,2357.33
7000,5,9.99,1,2,0,4,40000,20.88,64.5,0,1,8195.149030720799
8000,3,12.61,2,1,4,4,96000,17.54,85.7,0,0,2325.11
8200,5,14.83,3,2,5,0,44000,23.15,77.5,0,1,9069.515435
17000,5,9.62,1,4,4,0,120000,7.35,22.5,0,0,14288.11
4800,3,6.17,0,2,5,3,82729,14.98,23.9,0,1,5182.497859
2500,3,5.79,0,2,1,4,40000,14.7,18.4,0,0,2198.78
13000,3,6.91,0,2,1,0,37200,5.03,29.8,0,1,14227.11812
14000,3,12.61,2,2,4,4,56004,18.56,92.5,0,1,16888.045657923907
4000,3,14.46,3,6,0,4,80000,20.63,90.9,0,1,4954.668023740301
5000,3,9.99,1,13,0,4,110000,6.93,46.5,0,1,5807.610006
16750,5,15.95,4,6,2,0,70000,23.85,87.1,0,1,22374.55275940132
13200,5,15.57,3,2,4,4,95000,12.51,95.3,0,1,19071.840014094098
4800,5,10.36,1,6,5,0,105996,15.96,29.4,0,1,5666.580145
6000,3,5.42,0,7,5,0,55000,7.59,32.6,0,1,6515.405882
16000,5,13.35,2,9,4,0,106000,12.59,27.7,0,1,21554.79269
6000,5,18.91,5,2,0,4,48400,13.54,54.1,0,1,9335.637699
15000,5,17.43,4,2,0,0,61657,19.03,84.7,1,1,22576.51004
6000,3,14.09,3,11,0,4,45000,24.91,88.7,0,1,7364.216256224299
15000,3,9.62,1,6,4,4,37000,8.72,83.6,0,1,17328.32377
7000,3,9.25,1,2,1,4,60000,12.54,27.2,0,1,8058.872161724502
24000,5,17.06,4,8,5,0,77257,14.88,20,0,0,5176.5
15000,3,6.54,0,2,0,0,66000,11.98,69.3,0,1,16527.884197909498
7500,3,12.61,2,12,1,4,54200,15.99,52.3,0,1,9046.888583
4800,3,13.72,2,1,4,4,65000,6.28,92.2,0,1,5882.370032
7000,5,14.83,3,1,0,4,45600,12,69,0,1,9954.20481
5000,5,15.57,3,2,1,4,19760,12.15,41.3,0,1,7221.89
16000,3,16.69,4,2,4,4,135000,13.08,93.5,0,1,20425.8255
7400,5,15.57,3,0,4,0,55000,24.39,90.6,0,0,178.27
8500,3,6.54,0,2,1,3,21600,21.83,44.7,0,1,9495.899133005503
8000,3,9.25,1,4,3,4,55000,2.49,42.8,0,1,9192.545605
25000,5,12.98,2,4,0,0,167000,7.63,43.7,0,1,28479.26713
1750,3,15.95,4,2,0,3,12000,18.5,90.4,0,1,2213.483288
12000,5,12.23,2,2,0,0,100000,7.34,88.5,0,1,16152.68998
22000,3,14.09,3,2,5,0,65000,17.26,77.5,0,1,27104.72165
14525,3,6.17,0,1,3,4,101000,9.86,44.3,0,1,15617.75961
5600,3,5.42,0,6,0,0,39000,1.14,7.2,0,1,5894.00705
8000,3,12.23,2,2,3,4,53000,2.08,20.3,0,1,8907.237694
24000,3,17.8,5,2,0,4,350000,9.59,99.3,0,0,23778.29
10000,3,6.54,0,2,0,4,98004,11.61,33.8,0,1,11040.460999893105
